SANPHAM,MASANPHAM,TENSANPHAM,BARCODE,DONVITINH,LOAITIEN,GIAVON,GIABAN,GIADAILY,VAT,BAOHANH,HANGSANXUAT,XUATXU,CHATLIEU,MAUSAC,MOTASANPHAM,GHICHU,TIMEACTION,MA_CHI_NHANH,HOATDONG,KEYACCESS,CYL_ADD,CYL_SUB,SPH_ADD,SPH_SUB,URL_IMAGE,VITRI,MAMAUIN,MASANPHAM_DIS,NHOMSP
21551,1.49 CR S-3.50 C-1.25,Mat can ram 1.49 Korea,N000004028,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21552,1.49 CR S-3.50 C-1.50,Mat can ram 1.49 Korea,N000004069,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21553,1.49 CR S-3.50 C-1.75,Mat can ram 1.49 Korea,N000004110,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21554,1.49 CR S-3.50 C-2.00,Mat can ram 1.49 Korea,N000004151,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21555,1.49 CR S-3.75 C-0.00,Mat can ram 1.49 Korea,N000003863,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21556,1.49 CR S-3.75 C-0.50,Mat can ram 1.49 Korea,N000003906,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21557,1.49 CR S-3.75 C-0.75,Mat can ram 1.49 Korea,N000003947,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21558,1.49 CR S-3.75 C-1.00,Mat can ram 1.49 Korea,N000003988,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21559,1.49 CR S-3.75 C-1.25,Mat can ram 1.49 Korea,N000004029,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21560,1.49 CR S-3.75 C-1.50,Mat can ram 1.49 Korea,N000004070,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21561,1.49 CR S-3.75 C-1.75,Mat can ram 1.49 Korea,N000004111,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21562,1.49 CR S-3.75 C-2.00,Mat can ram 1.49 Korea,N000004152,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21563,1.49 CR S-4.00 C-0.00,Mat can ram 1.49 Korea,N000003864,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21564,1.49 CR S-4.00 C-0.50,Mat can ram 1.49 Korea,N000003907,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21565,1.49 CR S-4.00 C-0.75,Mat can ram 1.49 Korea,N000003948,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21566,1.49 CR S-4.00 C-1.00,Mat can ram 1.49 Korea,N000003989,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21567,1.49 CR S-4.00 C-1.25,Mat can ram 1.49 Korea,N000004030,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21568,1.49 CR S-4.00 C-1.50,Mat can ram 1.49 Korea,N000004071,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21569,1.49 CR S-4.00 C-1.75,Mat can ram 1.49 Korea,N000004112,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21570,1.49 CR S-4.00 C-2.00,Mat can ram 1.49 Korea,N000004153,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21571,1.49 CR S-4.25 C-0.00,Mat can ram 1.49 Korea,N000003865,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21572,1.49 CR S-4.25 C-0.50,Mat can ram 1.49 Korea,N000003908,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21573,1.49 CR S-4.25 C-0.75,Mat can ram 1.49 Korea,N000003949,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21574,1.49 CR S-4.25 C-1.00,Mat can ram 1.49 Korea,N000003990,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21575,1.49 CR S-4.25 C-1.25,Mat can ram 1.49 Korea,N000004031,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21576,1.49 CR S-4.25 C-1.50,Mat can ram 1.49 Korea,N000004072,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21577,1.49 CR S-4.25 C-1.75,Mat can ram 1.49 Korea,N000004113,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21578,1.49 CR S-4.25 C-2.00,Mat can ram 1.49 Korea,N000004154,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21579,1.49 CR S-4.50 C-0.00,Mat can ram 1.49 Korea,N000003866,,VND,,160000,,10,0,KOREA,5,MT,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21580,1.49 CR S-4.50 C-0.50,Mat can ram 1.49 Korea,N000003909,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21581,1.49 CR S-4.50 C-0.75,Mat can ram 1.49 Korea,N000003950,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21582,1.49 CR S-4.50 C-1.00,Mat can ram 1.49 Korea,N000003991,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21583,1.49 CR S-4.50 C-1.25,Mat can ram 1.49 Korea,N000004032,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21584,1.49 CR S-4.50 C-1.50,Mat can ram 1.49 Korea,N000004073,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21585,1.49 CR S-4.50 C-1.75,Mat can ram 1.49 Korea,N000004114,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21586,1.49 CR S-4.50 C-2.00,Mat can ram 1.49 Korea,N000004155,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21587,1.49 CR S-4.75 C-0.00,Mat can ram 1.49 Korea,N000003867,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21588,1.49 CR S-4.75 C-0.50,Mat can ram 1.49 Korea,N000003910,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21589,1.49 CR S-4.75 C-0.75,Mat can ram 1.49 Korea,N000003951,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21590,1.49 CR S-4.75 C-1.00,Mat can ram 1.49 Korea,N000003992,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21591,1.49 CR S-4.75 C-1.25,Mat can ram 1.49 Korea,N000004033,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21592,1.49 CR S-4.75 C-1.50,Mat can ram 1.49 Korea,N000004074,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21593,1.49 CR S-4.75 C-1.75,Mat can ram 1.49 Korea,N000004115,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21594,1.49 CR S-4.75 C-2.00,Mat can ram 1.49 Korea,N000004156,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21595,1.49 CR S-5.00 C-0.00,Mat can ram 1.49 Korea,N000003868,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21596,1.49 CR S-5.00 C-0.50,Mat can ram 1.49 Korea,N000003911,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21597,1.49 CR S-5.00 C-0.75,Mat can ram 1.49 Korea,N000003952,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21598,1.49 CR S-5.00 C-1.00,Mat can ram 1.49 Korea,N000003993,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21599,1.49 CR S-5.00 C-1.25,Mat can ram 1.49 Korea,N000004034,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21600,1.49 CR S-5.00 C-1.50,Mat can ram 1.49 Korea,N000004075,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21601,1.49 CR S-5.00 C-1.75,Mat can ram 1.49 Korea,N000004116,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21602,1.49 CR S-5.00 C-2.00,Mat can ram 1.49 Korea,N000004157,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21603,1.49 CR S-5.25 C-0.00,Mat can ram 1.49 Korea,N000003869,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21604,1.49 CR S-5.25 C-0.50,Mat can ram 1.49 Korea,N000003912,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21605,1.49 CR S-5.25 C-0.75,Mat can ram 1.49 Korea,N000003953,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21606,1.49 CR S-5.25 C-1.00,Mat can ram 1.49 Korea,N000003994,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21607,1.49 CR S-5.25 C-1.25,Mat can ram 1.49 Korea,N000004035,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21608,1.49 CR S-5.25 C-1.50,Mat can ram 1.49 Korea,N000004076,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21609,1.49 CR S-5.25 C-1.75,Mat can ram 1.49 Korea,N000004117,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21610,1.49 CR S-5.25 C-2.00,Mat can ram 1.49 Korea,N000004158,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21611,1.49 CR S-5.50 C-0.00,Mat can ram 1.49 Korea,N000003870,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21612,1.49 CR S-5.50 C-0.50,Mat can ram 1.49 Korea,N000003913,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21613,1.49 CR S-5.50 C-0.75,Mat can ram 1.49 Korea,N000003954,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21614,1.49 CR S-5.50 C-1.00,Mat can ram 1.49 Korea,N000003995,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21615,1.49 CR S-5.50 C-1.25,Mat can ram 1.49 Korea,N000004036,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21616,1.49 CR S-5.50 C-1.50,Mat can ram 1.49 Korea,N000004077,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21617,1.49 CR S-5.50 C-1.75,Mat can ram 1.49 Korea,N000004118,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21618,1.49 CR S-5.50 C-2.00,Mat can ram 1.49 Korea,N000004159,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21619,1.49 CR S-5.75 C-0.00,Mat can ram 1.49 Korea,N000003874,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21620,1.49 CR S-5.75 C-0.50,Mat can ram 1.49 Korea,N000003914,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21621,1.49 CR S-5.75 C-0.75,Mat can ram 1.49 Korea,N000003955,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21622,1.49 CR S-5.75 C-1.00,Mat can ram 1.49 Korea,N000003996,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21623,1.49 CR S-5.75 C-1.25,Mat can ram 1.49 Korea,N000004037,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21624,1.49 CR S-5.75 C-1.50,Mat can ram 1.49 Korea,N000004078,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21625,1.49 CR S-5.75 C-1.75,Mat can ram 1.49 Korea,N000004119,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21626,1.49 CR S-5.75 C-2.00,Mat can ram 1.49 Korea,N000004160,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21627,1.49 CR S-6.00 C-0.00,Mat can ram 1.49 Korea,N000003872,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21628,1.49 CR S-6.00 C-0.50,Mat can ram 1.49 Korea,N000003915,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21629,1.49 CR S-6.00 C-0.75,Mat can ram 1.49 Korea,N000003956,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21630,1.49 CR S-6.00 C-1.00,Mat can ram 1.49 Korea,N000003997,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21631,1.49 CR S-6.00 C-1.25,Mat can ram 1.49 Korea,N000004038,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21632,1.49 CR S-6.00 C-1.50,Mat can ram 1.49 Korea,N000004079,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21633,1.49 CR S-6.00 C-1.75,Mat can ram 1.49 Korea,N000004120,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21634,1.49 CR S-6.00 C-2.00,Mat can ram 1.49 Korea,N000004161,,VND,,160000,,10,0,KOREA,5,PC,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
21635,1.49 Rayban,Mat mau RAY BAN Thuy tinh,N000007153,,VND,,40000,,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
43933,1.50 ESSILOR,TRÒNG KÍNH ESSILOR 1.50 CRIZAL ALIZE UV,N000072287,0,VND,0,1250000,0,10,0,,0,,0,,,15/3/2021,VP,0,NAMHAI,,,,,,0,,,
43640,1.50 KODAK RX,TRÒNG KÍNH KOKDAK RX 1.50 UNIQUE HD TRANSITION GRAY VII CLEAN'N'CLEAR,N000071993,0,VND,0,3450000,0,0,0,,0,,0,,,7/9/2020,VP,0,NAMHAI,,,,,,0,,,
44769,1.50 TRANSITIONS GEN8,MẮT 1.56 ESSILOR TRANSITIONS GEN8,N000059286,0,VND,0,1669000,0,0,0,,0,,0,,,18/12/2021,VP,0,NAMHAI,,,,,,0,,,
36881,1.53 PHOENIX,MẮT HOYA 1.53 PHOENIX,N000036881,0,VND,0,545000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,,,,,,,,
44728,1.53 TRIVEX CLEAR ESSILOR,ĐA TRÒNG ESSILOR 1.53 TRIVEX CLEAR,N000073049,0,,0,3140000,0,0,0,,0,,0,,,28/9/2021,BT,0,NAMHAI,,,,,,0,,,
36070,1.55 DT SILOR,MẮT ĐA TRÒNG SILOR  - PHÁP (rx),N000036070,0,VND,0,2565000,0,10,0,,0,,0,,,27/10/2017,,0,NAMHAI,,,,,,,,,
36877,1.55 STELLIFY,MẮT HOYA 1.55 STELLIFY,N000036877,0,VND,0,245000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,,,,,,,,
36886,1.55 STELLIFY BLUE CONTROL,MẮT HOYA 1.55 STELLIFY BLUE CONTROL,N000036886,0,VND,0,375000,0,10,0,,0,,0,,,31/10/2021,,0,NAMHAI,,,,,,0,,,
36880,1.55 STELLIFY MINI PAL,MẮT ĐA TRÒNG HOYA 1.55 STELLIFY MINI PAL,N000036880,0,VND,0,445000,0,10,0,,0,,0,,,25/12/2017,,0,NAMHAI,,,,,,,,,
21641,1.56 2T RX TC,MẮT 1.56 2T RX TC,N000019943,0,VND,0,250000,,10,0,,0,,0,,,27/6/2017,,0,NAMHAI,,,,,,,,,
21642,1.56 2T TC,MẮT 2 TRÒNG TRÁNG CỨNG LỆCH ĐỘ,N000020733,0,VND,0,150000,,10,0,,0,,0,,,22/7/2017,,0,NAMHAI,,,,,,,,,
43173,1.56 A-ONE,MẮT CHEMI 1.56 A-ONE STYLE PROGRESSIVE USH,N000071525,0,VND,0,375000,0,10,0,,0,,0,,,16/3/2020,VP,0,NAMHAI,,,,,,,,,
43345,1.56 A-PLUS,ĐA TRÒNG CHEMI 1.56 A-PLUS,N000043345,0,VND,0,900000,0,10,0,,0,,0,,,5/6/2020,VP,0,NAMHAI,,,,,,,,,
42574,1.56 A-PLUS PHOTO GRAY U2,MẮT ĐA TRÒNG CHEMI 1.56 A-PLUS PHOTO GRAY U2,N000070921,0,VND,0,2750000,0,10,0,,0,,0,,,7/9/2019,VP,0,NAMHAI,,,,,,,,,
21643,1.56 BLUE 50F (1M),MẮT CHEMI MÀU 1.56 BLUE 50F (1M),N000018958,0,VND,0,425000,0,10,0,,0,,0,,,18/2/2017,,0,NAMHAI,,,,,,,,,
21644,1.56 BLUE 50F (2M),MẮT CHEMI MÀU 1.56 BLUE 50F (2M),N000018957,0,VND,0,425000,0,10,0,,0,,0,,,18/2/2017,,0,NAMHAI,,,,,,,,,
21645,1.56 BLUE 85F (1M),MẮT CHEMI MÀU 1.56 BLUE 85F (1M),N000018947,0,VND,0,425000,,10,0,,0,,0,,,18/2/2017,,0,NAMHAI,,,,,,,,,
21646,1.56 BLUE 85F (2M),MẮT CHEMI MÀU 1.56 BLUE 85F (2M),N000018948,0,VND,0,425000,0,10,0,,0,,0,,,18/2/2017,,0,NAMHAI,,,,,,,,,
40119,1.56 BLUE S-2.75 C-0.50,MẮT BLUE CONTROL,N000068450,0,VND,0,340000,0,10,0,,0,,0,,,28/8/2018,,0,NAMHAI,,,,,,,,,
21647,1.56 BROWN 50F (1M),MẮT CHEMI MÀU 1.56 BROWN 50F (1M),N000018959,0,VND,0,425000,0,10,0,,0,,0,,,18/2/2017,,0,NAMHAI,,,,,,,,,
21648,1.56 BROWN 50F (2M),MẮT CHEMI MÀU 1.56 BROWN 50F (2M),N000018960,0,VND,0,425000,0,10,0,,0,,0,,,18/2/2017,,0,NAMHAI,,,,,,,,,
21649,1.56 BROWN 85F (1M),MẮT CHEMI MÀU 1.56 BROWN 85F (1M),N000018971,0,VND,0,425000,0,10,0,,0,,0,,,18/2/2017,,0,NAMHAI,,,,,,,,,
21650,1.56 BROWN 85F (2M),MẮT CHEMI MÀU 1.56 BROWN 85F (2M),N000018970,0,VND,0,425000,,10,0,,0,,0,,,18/2/2017,,0,NAMHAI,,,,,,,,,
39932,1.56 Cận Loạn cao (BVHN),156 TC Cận LOẠN >2,N000068264,0,VND,0,40000,0,10,0,,0,,0,,,28/2/2022,,0,NAMHAI,,,,,,0,,1.56 Cận Loạn cao (BVHN),
44114,1.56 CHEMI ASP PHOTO GRAY C-2.25 C-0.75,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000072466,0,VND,0,325000,0,10,0,,0,,0,,,9/4/2021,VP,0,NAMHAI,,-0.75,,-2.25,,0,,,
43388,1.56 CHEMI ASP PHOTO GRAY S+0.50,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071740,0,VND,0,325000,0,10,0,,0,,0,,,11/6/2020,VP,0,NAMHAI,,-0.00,+0.50,,,,,,
43389,1.56 CHEMI ASP PHOTO GRAY S+0.75,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071741,0,VND,0,325000,0,10,0,,0,,0,,,11/6/2020,VP,0,NAMHAI,,-0.00,+0.75,,,,,,
43390,1.56 CHEMI ASP PHOTO GRAY S+1.00,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071742,0,VND,0,325000,0,10,0,,0,,0,,,11/6/2020,VP,0,NAMHAI,,-0.00,+1.00,,,,,,
43391,1.56 CHEMI ASP PHOTO GRAY S+1.25,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071743,0,VND,0,325000,0,10,0,,0,,0,,,11/6/2020,VP,0,NAMHAI,,-0.00,+1.25,,,,,,
43392,1.56 CHEMI ASP PHOTO GRAY S+1.50,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071744,0,VND,0,325000,0,10,0,,0,,0,,,11/6/2020,VP,0,NAMHAI,,-0.00,+1.50,,,,,,
43393,1.56 CHEMI ASP PHOTO GRAY S+1.75,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071745,0,VND,0,325000,0,10,0,,0,,0,,,11/6/2020,VP,0,NAMHAI,,-0.00,+1.75,,,,,,
43394,1.56 CHEMI ASP PHOTO GRAY S+2.00,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071746,0,VND,0,325000,0,10,0,,0,,0,,,11/6/2020,VP,0,NAMHAI,,-0.00,+2.00,,,,,,
43471,1.56 CHEMI ASP PHOTO GRAY S+2.25,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071823,0,VND,0,325000,,10,0,,0,,0,,,16/6/2020,VP,0,NAMHAI,,-0.00,+2.25,,,,,,
43472,1.56 CHEMI ASP PHOTO GRAY S+2.50,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071824,0,VND,0,325000,,10,0,,0,,0,,,16/6/2020,VP,0,NAMHAI,,-0.00,+2.50,,,,,,
43473,1.56 CHEMI ASP PHOTO GRAY S+2.75,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071825,0,VND,0,325000,,10,0,,0,,0,,,16/6/2020,VP,0,NAMHAI,,-0.00,+2.75,,,,,,
43474,1.56 CHEMI ASP PHOTO GRAY S+3.00,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071826,0,VND,0,325000,,10,0,,0,,0,,,16/6/2020,VP,0,NAMHAI,,-0.00,+3.00,,,,,,
43475,1.56 CHEMI ASP PHOTO GRAY S+3.25,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071827,0,VND,0,325000,,10,0,,0,,0,,,16/6/2020,VP,0,NAMHAI,,-0.00,+3.25,,,,,,
43476,1.56 CHEMI ASP PHOTO GRAY S+3.50,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071828,0,VND,0,325000,,10,0,,0,,0,,,16/6/2020,VP,0,NAMHAI,,-0.00,+3.50,,,,,,
43477,1.56 CHEMI ASP PHOTO GRAY S+3.75,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071829,0,VND,0,325000,,10,0,,0,,0,,,16/6/2020,VP,0,NAMHAI,,-0.00,+3.75,,,,,,
43478,1.56 CHEMI ASP PHOTO GRAY S+4.00,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071830,0,VND,0,325000,,10,0,,0,,0,,,16/6/2020,VP,0,NAMHAI,,-0.00,+4.00,,,,,,
44084,1.56 CHEMI ASP PHOTO GRAY S-0.00 C-0.50,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000072436,0,VND,0,325000,0,0,0,,0,,0,,,9/4/2021,VP,0,NAMHAI,,-0.50,,-0.00,,0,,,
44106,1.56 CHEMI ASP PHOTO GRAY S-0.00 C-0.75,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000072458,0,VND,0,325000,0,10,0,,0,,0,,,9/4/2021,VP,0,NAMHAI,,-0.75,,-0.00,,0,,,
43377,1.56 CHEMI ASP PHOTO GRAY S-0.50 C-0.00,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071729,0,VND,0,325000,0,10,0,,0,,0,,,11/6/2020,VP,0,NAMHAI,,-0.00,,-0.50,,,,,
44085,1.56 CHEMI ASP PHOTO GRAY S-0.50 C-0.50,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000072437,0,VND,0,325000,0,0,0,,0,,0,,,9/4/2021,VP,0,NAMHAI,,-0.50,,-0.50,,0,,,
44107,1.56 CHEMI ASP PHOTO GRAY S-0.50 C-0.75,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000072459,0,VND,0,325000,0,10,0,,0,,0,,,9/4/2021,VP,0,NAMHAI,,-0.75,,-0.50,,0,,,
43378,1.56 CHEMI ASP PHOTO GRAY S-0.75,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071730,0,VND,0,325000,0,10,0,,0,,0,,,11/6/2020,VP,0,NAMHAI,,-0.00,,-0.75,,,,,
44086,1.56 CHEMI ASP PHOTO GRAY S-0.75 C-0.50,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000072438,0,VND,0,325000,0,0,0,,0,,0,,,9/4/2021,VP,0,NAMHAI,,-0.50,,-0.75,,0,,,
44108,1.56 CHEMI ASP PHOTO GRAY S-0.75 C-0.75,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000072460,0,VND,0,325000,0,10,0,,0,,0,,,9/4/2021,VP,0,NAMHAI,,-0.75,,-0.75,,0,,,
43379,1.56 CHEMI ASP PHOTO GRAY S-1.00,MẮT 1.56 CHEMI ASP PHOTOCHROMIC GRAY,N000071731,0,VND,0,325000,0,10,0,,0,,0,,,10/4/2021,VP,0,NAMHAI,,-0.00,,-1.00,,0,,,
